id,ra,dec,mag
3400,106.7215169,1.8602485,17.067
3401,339.7352956,68.5372405,16.055
3402,73.4719908,-51.0548272,15.122
3403,101.6636456,40.0532972,14.287
3404,241.6488498,12.9358630,13.509
3405,58.7237774,-16.0686568,9.640
3406,115.5139990,11.7803663,11.598
3407,208.8871543,-5.6383147,14.835
3408,37.2378683,-46.6464010,8.358
3409,303.2744341,1.3330738,8.399
3410,74.7281024,25.5978230,12.700
3411,258.3035771,-26.3103838,13.894
3412,232.1076552,68.0889190,9.087
3413,323.1651711,60.5655103,15.274
3414,323.2761795,-25.5131322,16.854
3415,90.1748640,40.7331131,13.774
3416,295.8848667,-16.2831293,15.208
3417,215.0191367,10.5544463,10.190
3418,288.6759562,26.8336036,8.935
3419,341.8532649,-36.7491337,14.641
3420,163.6228616,-37.8001003,12.640
3421,249.0716473,-64.0726267,12.993
3422,231.8244869,-43.4848062,15.343
3423,198.0714381,-64.8765652,16.272
3424,37.9220294,42.4041105,17.307
3425,91.3191110,-10.5323033,11.769
3426,6.5907969,10.8477339,11.139
3427,171.6195106,-42.0403561,14.119
3428,157.2326171,0.4964211,13.737
3429,273.4866968,67.2230534,12.312
3430,63.0773369,0.2990610,14.369
3431,208.2973258,-12.1672100,10.640
3432,191.6171406,61.6296324,17.994
3433,212.7817167,-39.1168444,11.302
3434,141.6055554,-10.6345103,16.502
3435,214.5270243,5.1238265,9.042
3436,331.7417651,-54.7894089,8.993
3437,18.9027239,68.1582140,11.379
3438,177.0636289,-40.4851035,9.156
3439,30.9751291,-26.7731870,8.040
3440,99.9327983,19.2783422,17.880
3441,259.8464426,-61.9704318,9.280
3442,321.5024189,32.2548927,9.643
3443,240.4423973,46.5658467,13.960
3444,138.0488616,-40.3434142,14.595
3445,83.8922227,46.3748410,12.863
3446,250.8379885,-0.2004120,15.059
3447,250.0722052,38.5716293,16.019
3448,350.6142793,-42.1664352,11.534
3449,1.3402219,55.6715938,9.182
3450,12.7230721,41.5997401,17.868
3451,54.4331643,11.7805938,17.078
3452,252.6738551,71.7651650,15.221
3453,235.8095617,7.8067873,14.217
3454,274.4096100,-64.0428785,13.808
3455,42.2228537,61.3480324,16.432
3456,62.0406789,69.2183968,13.411
3457,219.1172785,55.9692850,15.726
3458,0.7309463,-28.1062723,8.993
3459,163.3155724,16.8004357,14.661
3460,60.4713700,-20.5968510,9.781
3461,282.7204813,52.5560399,13.289
3462,168.7796784,-23.7173115,14.418
3463,314.8846417,72.3016663,9.764
3464,199.3523400,-62.5583278,9.680
3465,305.3613726,-45.2216589,8.888
3466,11.8349339,35.9478513,8.328
3467,41.1402395,-39.6721570,17.586
3468,337.0472251,-12.2647899,15.368
3469,166.4098964,39.2900404,15.262
3470,44.7501951,-11.5949800,17.906
3471,114.4968875,-47.9607951,13.980
3472,272.7849333,52.5764916,9.259
3473,205.5485034,18.1696797,15.995
3474,276.8248678,-4.6536774,14.187
3475,113.1094643,39.9588187,12.116
3476,293.6279173,17.1019767,14.757
3477,262.0367866,-13.7455797,14.353
3478,325.6678753,28.8761312,10.593
3479,270.5796904,12.5001133,10.952
3480,72.5219840,-19.1237839,8.481
3481,288.8361699,47.4879029,10.616
3482,277.5891046,-61.1124893,11.780
3483,136.8644726,-20.2918188,12.566
3484,168.0979381,47.4667507,10.826
3485,139.7645909,7.7526795,9.200
3486,319.6048958,-76.4094717,15.616
3487,351.6087594,64.8567652,11.814
3488,219.2638752,3.0921245,16.269
3489,342.1482399,54.6890597,9.877
3490,36.2098614,6.0446098,12.421
3491,28.9496790,-1.3867968,13.440
3492,226.0332905,27.9854977,17.090
3493,287.7835786,2.8298600,13.859
3494,78.4948959,42.4452249,11.472
3495,304.2995141,7.8101233,10.925
3496,224.8804525,24.1320306,11.079
3497,61.8620134,40.0241376,11.941
3498,50.0933313,-43.7381071,16.927
3499,155.6071245,-31.9941090,10.460
3500,169.7778414,28.9619049,13.339
3501,109.4669700,-5.1806719,16.048
3502,184.4455141,54.7716693,15.554
3503,23.7290347,-17.3029698,14.297
3504,106.6173324,12.0419548,14.057
3505,216.6476033,-65.2770234,14.880
3506,258.1354241,4.3175522,14.487
3507,56.8827997,45.2583497,12.533
3508,143.1079861,0.0470464,15.889
3509,39.9686331,28.2872100,17.985
3510,149.9495360,-31.5343559,12.131
3511,147.9324458,-35.4120941,10.966
3512,292.4806196,41.4283524,9.620
3513,303.6043475,34.2720134,17.714
3514,223.1726732,36.3420393,9.695
3515,354.7491977,22.8016794,10.445
3516,13.4286628,14.6832030,11.579
3517,189.4924936,73.1746886,17.707
3518,359.2504448,-55.5464974,11.880
3519,84.2142625,-22.9760455,9.573
3520,40.0259384,19.6413528,9.794
3521,204.0146554,-32.2469593,8.155
3522,317.8597696,4.6220845,17.772
3523,288.3186588,-16.9411480,10.391
3524,131.6096944,25.9298234,15.208
3525,89.8901111,-10.6613000,8.908
3526,215.0223047,-21.8172820,17.083
3527,199.2357248,-31.4603922,14.276
3528,358.9868693,-31.3975851,10.307
3529,137.9006754,-11.4344032,14.249
3530,214.6247664,-40.2545099,8.597
3531,270.0963496,26.2423470,15.555
3532,23.9425939,21.4566210,14.441
3533,35.9273922,-9.2894067,17.714
3534,284.3350751,55.9450438,8.997
3535,347.0966348,40.9808143,13.951
3536,156.3803488,30.6489372,17.834
3537,197.6665002,-55.6927774,13.922
3538,11.0263419,15.4996191,9.730
3539,55.0716099,-60.4968441,11.531
3540,99.9633512,57.5256555,8.051
3541,95.0568799,-20.0517266,16.273
3542,65.7606152,46.9027094,14.080
3543,293.1997308,-36.9381319,11.200
3544,94.4925001,27.5294382,9.856
3545,317.4973521,13.5734237,15.792
3546,158.5912214,-35.1367501,15.148
3547,87.9056752,-53.3007965,15.142
3548,304.5556571,-19.6286155,10.899
3549,359.0020906,-3.7448952,13.548
3550,235.2723085,30.2148431,14.449
3551,159.7516773,21.8640648,12.744
3552,114.7886852,16.2534809,8.365
3553,241.1426458,57.5920100,16.085
3554,64.2588727,-12.2356232,12.858
3555,213.1761979,-8.5057145,15.288
3556,327.3382363,-21.5509592,9.174
3557,36.9147194,-41.6949373,14.742
3558,212.7830978,-29.9784831,15.812
3559,286.8550628,29.1055411,16.417
3560,352.4874290,-10.3814242,15.144
3561,23.5262407,-21.8497934,13.689
3562,41.5121641,11.2407702,14.961
3563,136.3466822,67.9825743,9.564
3564,95.1757688,-75.6778496,11.897
3565,339.5044246,-69.5406059,11.931
3566,124.4834413,53.8464139,12.707
3567,82.9557479,64.3448118,12.471
3568,327.2345061,14.6585366,17.140
3569,63.5073317,-47.2921918,14.119
3570,44.8077771,-39.1758477,9.531
3571,347.2458832,10.7462491,17.871
3572,54.0310501,10.8369130,11.820
3573,25.6008525,9.2869979,13.232
3574,81.0137997,13.0950416,14.459
3575,9.0730526,-59.8444047,16.828
3576,193.9267131,-55.8148715,12.279
3577,98.6941166,2.8857351,15.127
3578,314.6431671,-55.1431892,12.808
3579,111.6430884,9.4547169,12.239
3580,6.6879679,-19.7442300,8.865
3581,155.0530524,-43.6192250,9.704
3582,160.9795655,28.4333085,15.667
3583,36.8171140,40.1613134,12.638
3584,18.9335870,-14.3705022,15.628
3585,94.8871170,18.5924424,10.048
3586,148.9778123,30.1809329,17.740
3587,10.3217451,-9.0449835,13.530
3588,37.6579310,13.3584829,11.401
3589,143.4486290,-0.8556330,15.868
3590,19.1661536,63.5782260,10.383
3591,264.1273887,41.1205187,10.304
3592,187.0576701,58.3331831,13.996
3593,332.8453741,-67.6356753,15.203
3594,236.3481680,-16.0623806,13.175
3595,48.0551532,24.1067305,17.520
3596,266.7249265,67.3974494,11.975
3597,252.5137621,37.6254447,12.635
3598,234.9351171,37.6661445,17.138
3599,123.3024882,23.9677502,13.368
3600,230.4248108,40.8523876,17.190
3601,204.3171838,-8.3706670,15.020
3602,7.2410268,-10.2364993,14.877
3603,201.2450531,-8.1272226,9.179
3604,49.1476784,67.9823105,15.229
3605,19.0573856,-13.1003807,17.586
3606,118.6342643,31.8796772,9.044
3607,42.9176751,58.0363732,13.235
3608,79.0913370,-42.4154264,8.079
3609,30.8780703,-76.8441637,12.748
3610,126.2398116,20.5656166,8.130
3611,103.4447687,78.1686905,8.617
3612,242.8642958,12.4036162,11.970
3613,198.8036321,12.7931963,13.268
3614,289.4202764,22.1206565,12.838
3615,61.2881408,-27.5038522,8.518
3616,297.0632229,-70.5765683,9.696
3617,54.4517248,-16.3627621,11.805
3618,116.8876637,-6.4876393,8.399
3619,359.0157942,24.3589493,10.192
3620,311.9663210,14.9316191,17.900
3621,225.0184660,35.0803213,17.268
3622,92.9422412,12.8038723,16.418
3623,300.4448011,-31.2692022,8.507
3624,210.9620342,30.5022052,14.448
3625,280.2304314,-6.0301011,14.901
3626,126.6175702,-55.5157054,8.806
3627,281.8787216,35.2813816,11.478
3628,240.5680766,60.9739632,16.737
3629,225.5627253,48.4366080,13.814
3630,48.7075922,70.0186195,8.617
3631,275.4788719,66.5151333,13.669
3632,224.6709196,22.2897197,16.697
3633,222.2059441,-3.6004076,16.215
3634,228.7748105,23.7202565,11.144
3635,227.3616567,80.2097236,13.632
3636,99.0556907,46.8424177,16.088
3637,234.1563410,-19.0657691,16.766
3638,216.7371828,-30.0830781,16.698
3639,31.5607498,-18.5132281,11.695
3640,161.4398942,26.5152863,13.945
3641,236.6733744,69.7240516,12.877
3642,83.3168875,-46.0561063,11.328
3643,115.3534022,-11.9091284,14.022
3644,295.5580289,40.8025918,8.112
3645,292.1117905,33.9579004,14.488
3646,105.8066709,-32.6719834,8.960
3647,180.8096689,-79.4306280,10.106
3648,337.7698947,17.1426299,9.571
3649,263.7922679,14.0449344,15.577
3650,348.1557579,-21.4668365,11.640
3651,197.9784683,7.2876096,15.135
3652,159.5182536,-12.9043419,13.087
3653,248.6898628,-64.2282487,10.768
3654,176.4179167,20.3104055,15.120
3655,321.8789853,-8.6348982,13.353
3656,138.6217488,33.6552502,14.622
3657,196.3005350,39.1383827,14.643
3658,235.5568858,51.4538339,15.850
3659,173.2915228,-25.8996693,8.117
3660,308.8445313,43.0911927,8.744
3661,353.1512922,52.1972604,12.295
3662,286.5285863,35.4955967,15.698
3663,285.4652599,35.1798540,12.484
3664,62.2798947,-29.5546824,9.364
3665,206.6658175,-48.9963809,17.399
3666,110.8667838,-17.9710581,11.392
3667,285.1909896,75.2802259,12.917
3668,304.2059218,-8.7611604,14.471
3669,25.5759715,29.7579010,13.944
3670,118.6609770,12.0524915,16.838
3671,301.5618879,54.1016308,10.234
3672,88.3812107,9.4716602,17.568
3673,185.3107223,-30.6153596,17.413
3674,141.9383015,-29.3747443,13.525
3675,76.8722323,27.8636631,14.712
3676,339.1009878,-20.9821395,9.216
3677,161.2212545,-0.0594840,14.864
3678,120.0672831,-42.1012223,8.201
3679,20.2048108,22.4702109,10.882
3680,33.1596986,-27.5457273,17.756
3681,17.3947995,-27.9857239,17.462
3682,212.7744269,29.5450203,16.609
3683,236.4175077,67.2757353,17.847
3684,190.7642806,-62.7063624,15.012
3685,329.9185037,63.4845537,10.697
3686,271.3534111,47.9553708,10.764
3687,24.7410474,-8.8685115,17.322
3688,292.8642477,39.6862137,14.606
3689,187.9781599,-33.3873482,8.515
3690,150.7306224,26.1607022,12.413
3691,249.3366394,32.8209027,11.749
3692,298.3108106,30.8902448,16.823
3693,211.1821078,-33.4412275,10.860
3694,312.3103625,-53.3241551,16.307
3695,223.9601745,56.0341854,11.052
3696,220.4644559,-2.1785972,10.310
3697,132.1892352,-32.7704078,9.327
3698,251.9615024,-27.2367611,15.697
3699,25.7328008,74.5112604,14.458
3700,131.0818790,26.2559562,12.921
3701,120.4793467,32.8234852,9.858
3702,49.6848947,-11.5316200,11.878
3703,90.8161226,16.1525615,8.231
3704,71.1919538,0.9810437,14.416
3705,246.4803446,69.1812671,13.603
3706,224.2333958,22.3941088,16.416
3707,74.6401808,-35.3607801,16.789
3708,9.8241786,37.7148974,16.546
3709,39.1593721,-10.6473636,10.889
3710,347.3471288,4.9007085,14.025
3711,357.0881664,51.9044988,13.067
3712,140.0993359,-50.2702621,12.614
3713,233.2386365,-38.0516839,14.862
3714,276.2198158,6.2592750,14.265
3715,22.1800463,75.9607468,9.475
3716,331.5353477,75.8167966,12.723
3717,274.6966884,-4.8826567,11.097
3718,280.9427572,3.7740132,11.218
3719,177.1664360,37.1380280,16.161
3720,335.3859879,-62.4742128,16.970
3721,345.8798038,-33.2357168,15.346
3722,319.1474008,-32.8034894,12.364
3723,86.8940664,57.6528308,15.630
3724,54.5728404,-7.7045883,9.471
3725,188.7776759,-75.9965803,9.864
3726,267.5083351,0.2709635,12.639
3727,98.1884925,-17.8280268,12.300
3728,57.1471508,-48.4141502,17.042
3729,69.0484320,-58.8135861,13.667
3730,146.0639419,60.6181785,11.833
3731,295.9978767,27.9334088,11.837
3732,302.8204335,40.3771232,9.365
3733,96.5962049,36.0140102,15.092
3734,105.7192881,-3.7636259,15.095
3735,333.1904789,-0.2260887,14.584
3736,243.0982814,10.1223039,12.054
3737,151.1871765,35.1014530,15.951
3738,305.8938712,28.8585985,11.245
3739,234.0769030,-53.9064534,9.274
3740,325.5934272,39.4007293,12.047
3741,84.7041373,-15.6557964,8.650
3742,213.8784254,-19.8366207,17.097
3743,173.3461268,42.6456341,9.498
3744,73.6229087,-6.9560278,11.706
3745,290.0555526,32.1355142,13.187
3746,333.3433919,-28.4279424,10.879
3747,183.3451308,-5.1675081,14.378
3748,177.9792304,-38.6116543,9.294
3749,74.1980266,66.0191430,15.787
3750,283.7800028,3.9752100,15.107
3751,315.4624770,62.8594701,13.283
3752,237.1358891,55.2808590,17.133
3753,63.4373442,8.9991287,13.363
3754,37.2268884,-69.4402569,14.774
3755,298.1488583,2.3085786,10.611
3756,295.4976499,6.3494980,17.003
3757,14.8244772,17.0893364,13.672
3758,327.6356440,14.0729097,13.421
3759,173.2833223,61.7085159,8.341
3760,322.9553833,61.1974964,10.946
3761,112.3551865,6.8965218,10.963
3762,149.8847503,36.5361034,17.709
3763,255.0852175,-32.1860945,14.546
3764,359.1802340,-10.0703930,11.289
3765,310.5691335,33.0475459,15.281
3766,86.1880137,-20.1192039,13.128
3767,138.1546103,-44.7558376,9.235
3768,255.7778095,19.9364784,12.300
3769,100.5624111,1.2022821,14.796
3770,124.7801448,16.9616104,10.521
3771,41.9828028,30.6894329,12.394
3772,276.1091094,19.2138822,12.653
3773,233.2706526,-12.6844479,11.409
3774,309.4171046,-58.0792516,16.742
3775,359.7200064,-39.5623072,14.464
3776,346.2257351,48.0994778,16.304
3777,313.6703288,-7.4235683,16.920
3778,304.3639547,32.1953963,11.423
3779,232.0135393,26.9584300,8.003
3780,177.9624270,2.5254714,14.420
3781,257.9497904,50.1029851,12.578
3782,317.1494591,25.5922956,9.464
3783,83.5981929,-49.6850722,11.697
3784,326.4578318,11.8268486,13.508
3785,22.2944045,-1.5463141,15.057
3786,240.1698719,-24.6251397,12.432
3787,38.6914908,5.1433901,16.670
3788,313.6410473,-4.0104809,15.652
3789,82.9130808,31.7717744,10.241
3790,212.0876200,37.8884647,12.062
3791,284.0839420,-40.8775930,8.722
3792,163.1005747,2.2940965,13.004
3793,299.2277403,-71.9344343,15.399
3794,138.2712196,85.5092543,14.816
3795,199.4539312,34.6299379,8.410
3796,117.4455537,-1.6284799,11.645
3797,160.5950878,80.5143158,16.117
3798,102.9758053,23.7578633,8.671
3799,330.4725485,-30.7180501,13.749
3800,161.5358578,34.6896757,9.014
3801,33.1084944,4.8792697,13.672
3802,309.0536888,37.8938179,16.528
3803,38.4702486,-14.8673558,8.010
3804,200.2380255,-18.6058165,8.520
3805,201.4999334,-23.7256008,9.476
3806,223.9607227,-11.2902160,15.577
3807,136.4006072,20.9674701,11.293
3808,41.4375277,2.6009931,8.612
3809,209.9389083,38.1848025,13.204
3810,345.4515358,-44.9417235,13.568
3811,63.8140990,2.7400129,16.197
3812,146.5881279,37.5707659,11.821
3813,359.5125080,0.1162980,13.735
3814,308.7433721,-10.2056162,13.617
3815,13.2671992,77.5842335,9.483
3816,79.9143832,28.6820606,12.281
3817,133.6889601,73.9790606,9.896
3818,32.7208917,-32.3189808,17.182
3819,267.5247906,-50.2930943,8.594
3820,17.4208769,11.8359064,16.963
3821,296.8543717,-18.7356143,11.015
3822,120.0607470,57.2440359,14.725
3823,284.4817370,-13.2966296,10.972
3824,141.4938965,44.7924107,15.747
3825,256.3805939,-6.0414000,11.721
3826,221.0208589,63.6209002,15.841
3827,174.7309001,6.1824291,11.584
3828,8.7062906,18.9486638,9.976
3829,88.1699627,0.5089503,13.409
3830,218.8961673,-64.0751623,17.071
3831,182.2226778,-60.5107254,15.459
3832,256.4248518,21.4138954,9.100
3833,146.0762785,11.6397174,10.116
3834,137.9948455,30.3205150,8.782
3835,344.4511153,20.7443738,14.995
3836,322.0034542,63.7971212,10.347
3837,289.2747330,6.5026791,11.285
3838,62.5781794,12.4909018,11.026
3839,319.5234530,1.9931587,10.537
3840,43.1358590,42.4588371,15.706
3841,331.0525464,-16.9745954,9.441
3842,255.0819342,16.8047444,9.023
3843,87.7937219,4.9522295,10.676
3844,268.4188010,-87.2773393,17.682
3845,149.7363686,25.2996262,14.988
3846,247.5054972,-1.5910930,11.404
3847,287.4410904,19.3517135,16.230
3848,322.7104177,-13.4264439,17.564
3849,298.0783697,-36.4989368,9.156
3850,79.9130216,17.2696668,12.747
3851,354.0651652,6.1906986,12.996
3852,37.8562037,-44.5391778,8.939
3853,69.6335966,0.5735893,9.861
3854,20.3720660,23.0740216,12.052
3855,164.4610101,-11.4292800,13.216
3856,347.6515809,-0.7915722,17.821
3857,281.4687692,-15.1117076,10.758
3858,23.0312795,50.8049528,15.895
3859,329.4851197,39.9917630,10.185
3860,120.0052120,-34.9539362,8.820
3861,226.7398480,30.0001316,11.253
3862,210.2810158,-37.5821609,17.641
3863,59.4534390,41.4135639,9.024
3864,101.4121472,73.7441047,9.480
3865,154.2850012,41.6424593,9.921
3866,110.3004130,35.4125982,8.552
3867,120.1459302,34.6612043,15.718
3868,78.4958580,32.3888953,9.739
3869,148.7607140,-74.8852989,17.082
3870,190.9516179,-11.9894708,8.132
3871,167.9521712,-28.0878696,15.271
3872,248.6271442,-39.1856694,11.188
3873,322.9949960,-44.1862391,15.479
3874,190.1622631,69.0155434,11.857
3875,32.7945057,-3.6651685,15.054
3876,227.1037158,29.0464990,16.628
3877,130.5224051,-2.9620613,8.298
3878,236.7556212,-1.5610307,11.700
3879,144.5208208,-61.4785344,8.556
3880,200.5063479,-22.3255687,11.010
3881,190.8429847,5.2775126,12.451
3882,108.8215809,47.5347865,17.868
3883,118.5227145,32.7367344,14.923
3884,168.8531316,-72.2845341,14.419
3885,211.8192286,18.7897389,9.186
3886,171.3345291,-56.4299106,14.381
3887,101.1157902,22.3049051,17.416
3888,128.0227216,20.1358923,14.739
3889,55.4412270,-26.7326538,15.388
3890,359.3439231,15.5681647,16.711
3891,301.6825765,22.7542388,11.612
3892,89.7008558,-7.2874659,9.533
3893,308.7709226,-37.3028775,14.064
3894,259.8942316,-21.6160319,17.029
3895,320.6493132,64.2775512,11.678
3896,218.1601746,48.4781157,9.104
3897,191.5001287,-29.1888531,12.122
3898,115.3339296,-56.5680185,14.595
3899,221.4351803,-47.2469761,9.247
3900,89.8345180,62.5997245,10.412
3901,127.1521570,18.8004966,13.882
3902,184.4627307,-63.8504497,10.834
3903,274.9343959,80.5528836,9.764
3904,252.7226174,18.4412961,11.864
3905,296.1744804,-43.2726077,12.344
3906,314.8577948,40.7270576,9.308
3907,74.3956426,7.5664925,10.646
3908,154.8738161,55.2732474,13.636
3909,184.9469427,7.6081319,15.457
3910,282.6163149,9.8204893,17.060
3911,326.1778200,-47.8369522,13.869
3912,48.2578246,9.2151769,17.767
3913,32.6452961,61.9312839,9.213
3914,161.6086918,44.8065989,12.832
3915,284.2338697,-48.1449264,10.331
3916,111.9580479,28.9445006,16.688
3917,341.4314560,-59.3528071,9.933
3918,237.7777785,18.9555034,8.832
3919,259.9641556,-32.3861900,15.283
3920,68.8153901,19.1305679,13.248
3921,107.8523447,34.7760158,16.464
3922,157.2972976,32.2727740,14.883
3923,133.7367217,28.7810125,15.460
3924,115.4803695,-32.4467169,15.229
3925,87.6894695,-53.3375782,14.545
3926,255.5139392,-13.0383490,16.064
3927,255.7433161,37.3523762,13.826
3928,298.9284717,30.9387699,12.094
3929,116.1584467,15.7079818,10.986
3930,274.1860627,-49.1387172,12.474
3931,66.1662205,11.9439493,9.157
3932,268.6273268,-57.7242933,16.411
3933,168.6809726,78.6416636,17.870
3934,104.3145438,68.3388907,8.686
3935,234.6769273,-17.9611811,17.330
3936,142.6508531,-41.3994265,14.035
3937,228.9319346,4.3115300,15.695
3938,192.5460302,26.8951727,16.575
3939,14.6188394,60.8513783,17.219
3940,130.4652304,-17.9088028,10.455
3941,244.6830592,46.3839537,13.273
3942,93.6019528,12.8283495,16.979
3943,95.1662155,-7.9234003,14.979
3944,77.4692308,0.5261158,14.825
3945,40.4228833,-11.3888800,11.647
3946,60.1985254,25.2715696,17.663
3947,74.9952340,-13.1291852,12.357
3948,5.7174165,8.4906881,9.279
3949,242.3451252,24.7859442,12.220
3950,120.6598077,58.3669159,17.295
3951,185.6123565,-47.0604497,10.788
3952,216.0094072,-25.5958213,10.500
3953,46.3522427,-29.6781581,8.110
3954,314.3440026,-45.5267828,8.757
3955,126.0167217,-8.6318764,13.701
3956,91.0933438,67.0630566,17.451
3957,191.9177723,-80.4781521,16.541
3958,230.5532452,-23.5985522,11.102
3959,6.7470244,60.7085034,12.118
3960,73.1942780,57.9313678,14.340
3961,78.9050962,62.2698117,14.295
3962,204.1875428,15.1859232,15.445
3963,99.8388401,10.0253066,9.202
3964,70.0272203,-27.1091101,12.833
3965,272.2436150,-2.6116810,16.618
3966,166.4312975,47.9959867,15.414
3967,203.3025465,-16.7083926,17.813
3968,1.4240344,-6.7380883,17.640
3969,234.6963898,-13.4344741,8.858
3970,22.7977715,54.4586068,12.269
3971,5.2902532,-7.7478814,12.768
3972,191.2054826,-72.0431228,8.132
3973,294.2465341,53.3321801,10.979
3974,115.7334194,-14.4500040,14.318
3975,43.2953404,71.0140786,13.889
